,Sentence #,Word,Tag
5397,66,remote,I-VulType
5398,66,file,I-VulType
5399,66,inclusion,I-VulType
5400,66,vulnerabilities,I-VulType
5401,66,in,O
5402,66,eArk,B-App
5403,66,(e-Ark),B-AppAKA
5404,66,1.0,B-AppVer
5405,66,allow,O
5406,66,remote,B-Attacker
5407,66,attackers,I-Attacker
5408,66,to,O
5409,66,execute,B-Impact
5410,66,arbitrary,I-Impact
5411,66,PHP,I-Impact
5412,66,code,I-Impact
5413,66,via,O
5414,66,a,O
5415,66,URL,B-Vector
5416,66,in,I-Vector
5417,66,(1),O
5418,66,the,I-Vector
5419,66,cfg_vcard_path,I-Vector
5420,66,parameter,I-Vector
5421,66,to,O
5422,66,src/vcard_inc.php,B-Victim
5423,66,or,O
5424,66,(2),O
5425,66,the,O
5426,66,cfg_phpmailer_path,I-Vector
5427,66,parameter,I-Vector
5428,66,to,O
5429,66,src/email_inc.php,B-Victim
5430,66,.,O
5431,68,NOTE:,O
5432,68,the,O
5433,68,ark_inc.php,O
5434,68,vector,O
5435,68,is,O
5436,68,already,O
5437,68,covered,O
5438,68,by,O
5439,68,CVE-2006-6086,B-CVEID
5440,68,.,O
5441,69,Unspecified,B-VulType
5442,69,vulnerability,I-VulType
5443,69,in,O
5444,69,Opera,B-App
5445,69,before,B-AppVer
5446,69,9.24,I-AppVer
5447,69,1,O
5448,69,when,O
5449,69,using,B-Setting
5450,69,an,I-Setting
5451,69,external,I-Setting
5452,69,newsgroup,I-Setting
5453,69,or,I-Setting
5454,69,e-mail,I-Setting
5455,69,client,I-Setting
5456,69,1,O
5457,69,allows,O
5458,69,remote,B-Attacker
5459,69,attackers,I-Attacker
5460,69,to,O
5461,69,execute,B-Impact
5462,69,arbitrary,I-Impact
5463,69,commands,I-Impact 
5464,69,via,O
5465,69,unknown,B-Vector 
5466,69,vectors,I-Vector
5467,69,.,O
5468,70,Cross-site,B-VulType
5469,70,scripting,I-VulType
5470,70,(XSS),B-VulTypeAKA
5471,70,vulnerability,I-VulType
5472,70,in,O
5473,70,lostpwd.php,B-Component
5474,70,in,O
5475,70,Creative,B-App
5476,70,Digital,I-App
5477,70,Resources,I-App
5478,70,SocketMail,I-App
5479,70,2.2.1,B-AppVer
5480,70,allows,O
5481,70,remote,B-Attacker
5482,70,attackers,I-Attacker
5483,70,to,O
5484,70,inject,B-Impact
5485,70,arbitrary,I-Impact
5486,70,web,I-Impact
5487,70,script,I-Impact
5488,70,or,O
5489,70,HTML,I-Impact
5490,70,via,O
5491,70,the,O
5492,70,lost_id,B-Vector
5493,70,parameter,I-Vector
5494,70,.,O
5495,71,The,O
5496,71,jar,B-Component
5497,71,protocol,I-Component
5498,71,handler,I-Component
5499,71,in,O
5500,71,Mozilla,B-App
5501,71,Firefox,I-App
5502,71,before,B-AppVer
5503,71,2.0.0.10,I-AppVer
5504,71,and,O
5505,71,SeaMonkey,B-App
5506,71,before,B-AppVer
5507,71,1.1.7,I-AppVer
5508,71,retrieves,B-Vul
5509,71,the,I-Vul
5510,71,inner,I-Vul
5511,71,URL,I-Vul
5512,71,regardless,I-Vul
5513,71,of,I-Vul
5514,71,its,I-Vul
5515,71,MIME,I-Vul
5516,71,type,I-Vul
5517,71,1,O
5518,71,and,O
5519,71,considers,B-Vul
5520,71,HTML,I-Vul
5521,71,documents,I-Vul
5522,71,within,I-Vul
5523,71,a,I-Vul
5524,71,jar,I-Vul
5525,71,archive,I-Vul
5526,71,to,I-Vul
5527,71,have,I-Vul
5528,71,the,I-Vul
5529,71,same,I-Vul
5530,71,origin,I-Vul
5531,71,as,I-Vul
5532,71,the,I-Vul
5533,71,inner,I-Vul
5534,71,URL,I-Vul
5535,71,1,O
5536,71,which,O
5537,71,allows,O
5538,71,remote,B-Attacker
5539,71,attackers,I-Attacker
5540,71,to,O
5541,71,conduct,O 
5542,71,cross-site,B-VulType
5543,71,scripting,I-VulType
5544,71,(XSS),B-VulTypeAKA
5545,71,attacks,I-VulType
5546,71,via,O
5547,71,a,O
5548,71,jar:,B-Vector
5549,71,URI,I-Vector
5550,71,.,O
5551,72,SQL,B-VulType
5552,72,injection,I-VulType
5553,72,vulnerability,I-VulType
5554,72,in,O
5555,72,default.asp,B-Component
5556,72,in,O
5557,72,VU,B-App
5558,72,Case,I-App
5559,72,Manager,I-App 
5560,72,allows,O
5561,72,remote,B-Attacker
5562,72,attackers,I-Attacker
5563,72,to,O
5564,72,execute,B-Impact
5565,72,arbitrary,I-Impact 
5566,72,SQL,I-Impact
5567,72,commands,I-Impact
5568,72,via,O
5569,72,the,O
5570,72,username,B-Vector
5571,72,parameter,I-Vector
5572,72,1,O
5573,72,a,O
5574,72,different,O
5575,72,vector,O
5576,72,than,O
5577,72,CVE-2007-6143,B-CVEID
5578,72,.,O
5579,73,NOTE:,O
5580,73,the,O
5581,73,provenance,O
5582,73,of,O
5583,73,this,O
5584,73,information,O
5585,73,is,O
5586,73,unknown,O
5587,73,;,O
5588,73,the,O
5589,73,details,O
5590,73,are,O
5591,73,obtained,O
5592,73,solely,O
5593,73,from,O
5594,73,third,O
5595,73,partyO ,O
5596,73,information,O
5597,73,.,O
5598,74,Buffer,B-VulType
5599,74,overflow,I-VulType
5600,74,in,O
5601,74,the,O
5602,74,YShortcut,B-MINICOMPO
5603,74,ActiveX,I-MINICOMPO
5604,74,control,I-MINICOMPO
5605,74,in,O
5606,74,YShortcut.dll,B-Component
5607,74,2006.8.15.1,B-ComponentVer
5608,74,in,O
5609,74,Yahoo!,B-App
5610,74,Toolbar,I-App
5611,74,might,O
5612,74,allow,O
5613,74,attackers,B-Attacker
5614,74,to,O
5615,74,execute,B-Impact
5616,74,arbitrary,I-Impact
5617,74,code,I-Impact
5618,74,via,O
5619,74,a,O
5620,74,long,B-Vector
5621,74,string,I-Vector
5622,74,to,O
5623,74,the,O
5624,74,IsTaggedBM,B-Victim
5625,74,method,I-Victim
5626,74,.,O
5627,75,Unspecified,B-VulType
5628,75,vulnerability,I-VulType
5629,75,in,O
5630,75,the,O
5631,75,Supervisor,B-App
5632,75,Engine,I-App
5633,75,32,B-AppVer
5634,75,(Sup32),B-AppAKA
5635,75,(Sup32),B-AppAKA
5636,75,Supervisor,B-App
5637,75,Engine,I-App
5638,75,720,B-AppVer
5639,75,(Sup720),B-AppAKA  
5640,75,(Sup720),B-AppAKA  
5641,75,and,O
5642,75,Route,B-App
5643,75,Switch,I-App
5644,75,Processor,I-App
5645,75,720,B-AppVer
5646,75,(RSP720),B-AppAKA
5647,75,for,O
5648,75,multiple,B-Platform
5649,75,Cisco,I-Platform
5650,75,products,I-Platform
5651,75,1,O
5652,75,when,O
5653,75,using,B-Setting
5654,75,Multi,I-Setting
5655,75,Protocol,I-Setting
5656,75,Label,I-Setting
5657,75,Switching,I-Setting
5658,75,(MPLS),I-Setting
5659,75,VPN,I-Setting
5660,75,and,I-Setting
5661,75,OSPF,I-Setting
5662,75,sham-link,I-Setting
5663,75,1,O
5664,75,allows,O
5665,75,remote,B-Attacker
5666,75,attackers,I-Attacker
5667,75,to,O
5668,75,cause,O
5669,75,a,O
5670,75,denial,B-VulType
5671,75,of,I-VulType
5672,75,service,I-VulType 
5673,75,via,O
5674,75,unknown,B-Vector
5675,75,vectors,I-Vector
5676,75,.,O
5677,76,Symantec,B-App
5678,76,Ghost,I-App
5679,76,Solution,I-App
5680,76,Suite,I-App
5681,76,1.1,B-AppVer
5682,76,before,I-AppVer
5683,76,1.1,I-AppVer
5684,76,patch,I-AppVer
5685,76,2,I-AppVer
5686,76,1,O
5687,76,2.0.0,B-AppVer
5688,76,1,O
5689,76,and,O
5690,76,2.0.1,B-AppVer
5691,76,does,B-Vul
5692,76,not,I-Vul
5693,76,authenticate,I-Vul
5694,76,connections,I-Vul
5695,76,between,I-Vul
5696,76,the,I-Vul
5697,76,console,I-Vul
5698,76,and,I-Vul
5699,76,the,I-Vul
5700,76,Ghost,I-Vul
5701,76,Management,I-Vul
5702,76,Agent,I-Vul
5703,76,1,O
5704,76,which,O
5705,76,allows,O
5706,76,remote,B-Attacker
5707,76,attackers,I-Attacker
5708,76,to,O
5709,76,execute,B-Impact
5710,76,arbitrary,I-Impact
5711,76,commands,I-Impact
5712,76,via,O
5713,76,unspecified,B-Vector
5714,76,RPC,I-Vector
5715,76,requests,I-Vector
5716,76,in,I-Vector
5717,76,conjunction,B-Victim
5718,76,with,I-Victim
5719,76,ARP,I-Victim
5720,76,spoofing,I-Victim
5721,76,.,O
5722,77,SQL,B-VulType
5723,77,injection,I-VulType
5724,77,vulnerability,I-VulType
5725,77,in,O
5726,77,index.php,B-MINICOMPO
5727,77,in,O
5728,77,the,O
5729,77,com_profile,B-Component
5730,77,component,I-Component
5731,77,for,O
5732,77,Joomla!,B-App
5733,77,allows,O
5734,77,remote,B-Attacker
5735,77,attackers,I-Attacker
5736,77,to,O
5737,77,execute,B-Impact
5738,77,arbitrary,I-Impact
5739,77,SQL,I-Impact
5740,77,commands,I-Impact
5741,77,via,O
5742,77,the,O
5743,77,oid,B-Vector
5744,77,parameter,I-Vector
5745,77,.,O
5746,79,comix,B-App
5747,79,3.6.4,B-AppVer
5748,79,allows,O
5749,79,attackers,B-Attacker
5750,79,to,O
5751,79,execute,B-Impact
5752,79,arbitrary,I-Impact
5753,79,commands,I-Impact
5754,79,via,O
5755,79,a,O
5756,79,filename,B-Vector
5757,79,containing,I-Vector
5758,79,shell,I-Vector
5759,79,metacharacters,I-Vector
5760,79,that,I-Vector
5761,79,are,I-Vector
5762,79,not,I-Vector
5763,79,properly,I-Vector
5764,79,sanitized,I-Vector
5765,79,when,I-Vector
5766,79,executing,I-Vector
5767,79,the,I-Vector
5768,79,rar,I-Vector
5769,79,1,O
5770,79,unrar,I-Vector
5771,79,1,O
5772,79,or,I-Vector
5773,79,jpegtran,I-Vector
5774,79,programs,I-Vector
5775,79,.,O
5776,80,SQL,B-VulType
5777,80,injection,I-VulType
5778,80,vulnerability,I-VulType
5779,80,in,O
5780,80,content/user.php,B-Component
5781,80,in,O
5782,80,AuraCMS,B-App
5783,80,2.2.1,B-AppVer
5784,80,and,I-AppVer
5785,80,earlier,I-AppVer
5786,80,1,O
5787,80,when,O
5788,80,magic_quotes_gpc,B-Setting
5789,80,is,I-Setting
5790,80,disabled,I-Setting
5791,80,1,O
5792,80,allows,O
5793,80,remote,B-Attacker
5794,80,attackers,I-Attacker
5795,80,to,O
5796,80,execute,B-Impact
5797,80,arbitrary,I-Impact
5798,80,SQL,I-Impact
5799,80,commands,I-Impact
5800,80,via,O
5801,80,the,O
5802,80,country,B-Vector
5803,80,parameter,I-Vector
5804,80,.,O
5805,81,Sony,B-App
5806,81,Mylo,I-App
5807,81,COM-2,I-App
5808,81,Japanese,I-App
5809,81,model,I-App
5810,81,firmware,I-App
5811,81,before,B-AppVer
5812,81,1.002,I-AppVer
5813,81,does,B-Vul
5814,81,not,I-Vul
5815,81,properly,I-Vul
5816,81,verify,I-Vul
5817,81,web,I-Vul
5818,81,server,I-Vul
5819,81,SSL,I-Vul
5820,81,certificates,I-Vul
5821,81,1,O
5822,81,which,O
5823,81,allows,O
5824,81,remote,B-Attacker
5825,81,attackers,I-Attacker
5826,81,to,O
5827,81,obtain,B-Impact
5828,81,sensitive,I-Impact
5829,81,information,I-Impact
5830,81,and,O
5831,81,conduct,B-Impact
5832,81,spoofing,I-Impact
5833,81,attacks,I-Impact
5834,81,.,O
5835,82,Multiple,B-VulType
5836,82,directory,I-VulType
5837,82,traversal,I-VulType
5838,82,vulnerabilities,I-VulType
5839,82,in,O
5840,82,Aterr,B-App
5841,82,0.9.1,B-AppVer
5842,82,allow,O
5843,82,remote,B-Attacker
5844,82,attackers,I-Attacker
5845,82,to,O
5846,82,include,B-Impact
5847,82,and,I-Impact
5848,82,execute,I-Impact
5849,82,arbitrary,I-Impact
5850,82,local,I-Impact
5851,82,files,I-Impact
5852,82,via,O
5853,82,a,O
5854,82,..,B-Vector
5855,82,(dot dot),I-Vector
5856,82,in,O
5857,82,the,O
5858,82,(1),O
5859,82,class,I-Vector
5860,82,parameter,I-Vector
5861,82,to,O
5862,82,include/functions.inc.php,B-Victim
5863,82,and,O
5864,82,the,O
5865,82,(2),O
5866,82,file,I-Vector
5867,82,parameter,I-Vector
5868,82,to,O
5869,82,include/common.inc.php,B-Victim
5870,82,.,O
5871,83,Unspecified,B-VulType
5872,83,vulnerability,I-VulType
5873,83,in,O
5874,83,the,O
5875,83,Oracle,B-Component
5876,83,HTTP,I-Component
5877,83,Server,I-Component
5878,83,component,I-Component
5879,83,in,O
5880,83,Oracle,B-App
5881,83,Application,I-App
5882,83,Server,I-App
5883,83,9.0.4.3,B-AppVer
5884,83,1,O
5885,83,10.1.2.3,B-AppVer
5886,83,1,O
5887,83,and,O
5888,83,10.1.3.3,B-AppVer
5889,83,has,O
5890,83,unknown,B-Impact
5891,83,impact,I-Impact
5892,83,and,O
5893,83,remote,B-Attacker
5894,83,attack,B-Vector
5895,83,vectors,I-Vector
5896,83,.,O
5897,84,Multiple,B-VulType
5898,84,unspecified,I-VulType
5899,84,vulnerabilities,I-VulType
5900,84,in,O
5901,84,ReSIProcate,B-App
5902,84,before,B-AppVer
5903,84,1.3.4,I-AppVer
5904,84,allow,O
5905,84,remote,B-Attacker
5906,84,attackers,I-Attacker
5907,84,to,O
5908,84,cause,O
5909,84,a,O
5910,84,denial,B-VulType
5911,84,of,I-VulType
5912,84,service,I-VulType
5913,84,(stack consumption),B-VulTypeAKA
5914,84,via,O
5915,84,unknown,B-Vector 
5916,84,network,I-Vector
5917,84,traffic,I-Vector
5918,84,with,I-Vector
5919,84,a,I-Vector
5920,84,large,I-Vector
5921,84,bytes-in-memory/bytes-on-wire ratio.,I-Vector
5922,85,The,O
5923,85,Filesys::SmbClientParser,B-Component
5924,85,module,I-Component
5925,85,2.7,B-ComponentVer
5926,85,and,I-ComponentVer
5927,85,earlier,I-ComponentVer
5928,85,for,O
5929,85,Perl,B-App
5930,85,allows,O
5931,85,remote,B-Attacker
5932,85,SMB,I-Attacker
5933,85,servers,I-Attacker
5934,85,to,O
5935,85,execute,B-Impact
5936,85,arbitrary,I-Impact
5937,85,code,I-Impact
5938,85,via,O
5939,85,a,B-Vector
5940,85,folder,I-Vector
5941,85,name,I-Vector
5942,85,containing,I-Vector
5943,85,shell,I-Vector
5944,85,metacharacters,I-Vector
5945,85,.,O
5946,86,SQL,B-VulType
5947,86,injection,I-VulType
5948,86,vulnerability,I-VulType
5949,86,in,O
5950,86,info_book.asp,B-Component 
5951,86,in,O
5952,86,DigiLeave,B-App
5953,86,1.2,B-AppVer
5954,86,and,I-AppVer
5955,86,earlier,I-AppVer
5956,86,allows,O
5957,86,remote,B-Attacker
5958,86,attackers,I-Attacker
5959,86,to,O
5960,86,execute,B-Impact
5961,86,arbitrary,I-Impact
5962,86,SQL,I-Impact
5963,86,commands,I-Impact
5964,86,via,O
5965,86,the,B-Vector
5966,86,book_id,I-Vector
5967,86,parameter,I-Vector
5968,86,.,O
5969,87,PHP,B-VulType
5970,87,remote,I-VulType
5971,87,file,I-VulType
5972,87,inclusion,I-VulType
5973,87,vulnerability,I-VulType
5974,87,in,O
5975,87,index.php,B-Component
5976,87,in,O
5977,87,Africa,B-App
5978,87,Be,I-App
5979,87,Gone,I-App
5980,87,(ABG),B-AppAKA
5981,87,1.0a,B-AppVer
5982,87,allows,O
5983,87,remote,B-Attacker
5984,87,attackers,I-Attacker
5985,87,to,O
5986,87,execute,B-Impact
5987,87,arbitrary,I-Impact
5988,87,PHP,I-Impact
5989,87,code,I-Impact
5990,87,via,O
5991,87,a,B-Vector
5992,87,URL,I-Vector
5993,87,in,I-Vector
5994,87,the,I-Vector
5995,87,abg_path,I-Vector
5996,87,parameter,I-Vector
5997,87,.,O
5998,88,The,O
5999,88,IMAP,B-Component
6000,88,server,I-Component
6001,88,in,O
6002,88,NoticeWare,B-App
6003,88,Email,I-App
6004,88,Server,I-App
6005,88,NG,I-App
6006,88,4.6.3,B-AppVer
6007,88,and,I-AppVer
6008,88,earlier,I-AppVer
6009,88,allows,O
6010,88,remote,B-Attacker
6011,88,attackers,I-Attacker
6012,88,to,O
6013,88,cause,O
6014,88,a,O
6015,88,denial,B-VulType
6016,88,of,I-VulType
6017,88,service,I-VulType
6018,88,(daemon crash),B-VulTypeAKA
6019,88,via,O
6020,88,multiple,B-Vector
6021,88,long,I-Vector
6022,88,LOGIN,I-Vector
6023,88,commands,I-Vector
6024,88,.,O
6025,90,The,O
6026,90,MagnatuneBrowser::listDownloadComplete,B-MINICOMPO
6027,90,function,I-MINICOMPO
6028,90,in,O
6029,90,magnatunebrowser/magnatunebrowser.cpp,B-Component
6030,90,in,O
6031,90,Amarok,B-App
6032,90,before,B-AppVer
6033,90,1.4.10,I-AppVer
6034,90,allows,O
6035,90,local,B-Attacker
6036,90,users,I-Attacker
6037,90,to,O
6038,90,overwrite,B-Impact
6039,90,arbitrary,I-Impact
6040,90,files,I-Impact
6041,90,via,O
6042,90,a,O
6043,90,symlink,B-Vector
6044,90,attack,I-Vector
6045,90,on,O
6046,90,the,O
6047,90,album_info.xml,B-Victim
6048,90,temporary,I-Victim
6049,90,file,I-Victim
6050,90,.,O
6051,91,Multiple,B-VulType
6052,91,cross-site,I-VulType
6053,91,scripting,I-VulType
6054,91,(XSS),B-VulTypeAKA 
6055,91,vulnerabilities,I-VulType
6056,91,in,O
6057,91,Google,B-App
6058,91,Chrome,I-App
6059,91,0.2.149.30,B-AppVer
6060,91,allow,O
6061,91,remote,B-Attacker
6062,91,attackers,I-Attacker
6063,91,to,O
6064,91,inject,B-Impact
6065,91,arbitrary,I-Impact  
6066,91,web,I-Impact
6067,91,script,I-Impact
6068,91,or,I-Impact
6069,91,HTML,I-Impact
6070,91,via,O
6071,91,an,O
6072,91,ftp://,B-Vector
6073,91,URL,I-Vector
6074,91,for,I-Vector
6075,91,an,I-Vector
6076,91,HTML,I-Vector
6077,91,document,I-Vector
6078,91,within,I-Vector
6079,91,a,O
6080,91,(1),O
6081,91,JPG,I-Vector
6082,91,1,O
6083,91,(2),O
6084,91,PDF,I-Vector
6085,91,1,O
6086,91,or,O
6087,91,(3),O
6088,91,TXT,I-Vector
6089,91,file,I-Vector
6090,91,.,O
6091,92,NOTE:,O
6092,92,the,O
6093,92,provenance,O
6094,92,of,O
6095,92,this,O
6096,92,information,O
6097,92,is,O
6098,92,unknown,O
6099,92,;,O
6100,92,the,O
6101,92,details,O
6102,92,are,O
6103,92,obtained,O
6104,92,solely,O
6105,92,from,O
6106,92,third,O
6107,92,party,O
6108,92,information,O
6109,92,.,O
6110,93,SQL,B-VulType
6111,93,injection,I-VulType
6112,93,vulnerability,I-VulType
6113,93,in,O
6114,93,pollBooth.php,B-Component
6115,93,in,O
6116,93,osCommerce,B-App
6117,93,Poll,I-App
6118,93,Booth,I-App
6119,93,Add-On,I-App
6120,93,2.0,B-AppVer
6121,93,allows,O
6122,93,remote,B-Attacker
6123,93,attackers,I-Attacker
6124,93,to,O
6125,93,execute,B-Impact
6126,93,arbitrary,I-Impact
6127,93,SQL,I-Impact
6128,93,commands,I-Impact
6129,93,via,O
6130,93,the,O
6131,93,pollID,B-Vector
6132,93,parameter,I-Vector
6133,93,in,O
6134,93,a,O
6135,93,results,B-Victim
6136,93,operation,I-Victim
6137,93,.,O
6138,94,NOTE:,O
6139,94,this,O
6140,94,issue,O
6141,94,was,O
6142,94,disclosed,O
6143,94,by,O
6144,94,an,O
6145,94,unreliable,O
6146,94,researcher,O
6147,94,1,O
6148,94,so,O
6149,94,it,O
6150,94,might,O
6151,94,be,O
6152,94,incorrect,O
6153,94,.,O
6154,95,Enomaly,B-App
6155,95,Elastic,I-App
6156,95,Computing,I-App
6157,95,Platform,I-App
6158,95,(ECP),B-AppAKA
6159,95,1,O
6160,95,formerly,I-App
6161,95,Enomalism,I-App
6162,95,1,O
6163,95,before,B-AppVer
6164,95,2.1.1,I-AppVer
6165,95,allows,O
6166,95,local,B-Attacker
6167,95,users,I-Attacker
6168,95,to,O
6169,95,overwrite,B-Impact
6170,95,arbitrary,I-Impact
6171,95,files,I-Impact
6172,95,via,O
6173,95,a,O
6174,95,symlink,B-Vector
6175,95,attack,I-Vector
6176,95,on,O
6177,95,the,O
6178,95,/tmp/enomalism2.pid,B-Victim
6179,95,temporary,I-Victim
6180,95,file,I-Victim
6181,95,.,O
6182,96,SQL,B-VulType
6183,96,injection,I-VulType
6184,96,vulnerability,I-VulType
6185,96,in,O
6186,96,profile_comments.php ,O
6187,96,in,O
6188,96,SocialEngine,B-Component
6189,96,(SE),B-ComponentAKA
6190,96,2.7,B-ComponentVer
6191,96,and,I-ComponentVer
6192,96,earlier,I-ComponentVer
6193,96,allows,O
6194,96,remote,B-Attacker
6195,96,attackers,I-Attacker
6196,96,to,O
6197,96,execute,B-Impact
6198,96,arbitrary,I-Impact
6199,96,SQL,I-Impact
6200,96,commands,I-Impact
6201,96,via,O
6202,96,the,O
6203,96,comment_secure,B-Vector
6204,96,parameter,I-Vector
6205,96,.,O
6206,97,SQL,B-VulType
6207,97,injection,I-VulType
6208,97,vulnerability,I-VulType
6209,97,in,O
6210,97,adminler.asp,B-Component
6211,97,in,O
6212,97,CoBaLT,B-App
6213,97,2.0,B-AppVer
6214,97,allows,O
6215,97,remote,B-Attacker
6216,97,attackers,I-Attacker
6217,97,to,O
6218,97,execute,B-Impact
6219,97,arbitrary,I-Impact
6220,97,SQL,I-Impact
6221,97,commands,I-Impact
6222,97,via,O
6223,97,the,O
6224,97,id,B-Vector
6225,97,parameter,I-Vector
6226,97,.,O
6227,98,NOTE:,O
6228,98,the,O
6229,98,provenance,O
6230,98,of,O
6231,98,this,O
6232,98,information,O
6233,98,is,O
6234,98,unknown,O
6235,98,;,O
6236,98,the,O
6237,98,details,O
6238,98,are,O
6239,98,obtained,O
6240,98,solely,O
6241,98,from,O
6242,98,third,O
6243,98,party,O
6244,98,information,O
6245,98,.,O
6246,99,PHP,B-VulType
6247,99,remote,I-VulType
6248,99,file,I-VulType
6249,99,inclusion,I-VulType 
6250,99,vulnerability,I-VulType
6251,99,in,O
6252,99,visualizza.php,B-Component
6253,99,in,O
6254,99,Way,B-App
6255,99,Of,I-App
6256,99,The,I-App
6257,99,Warrior,I-App
6258,99,(WOTW),B-AppAKA
6259,99,5.0,B-AppVer
6260,99,and,I-AppVer
6261,99,earlier,I-AppVer
6262,99,allows,O
6263,99,remote,B-Attacker
6264,99,attackers,I-Attacker
6265,99,to,O
6266,99,execute,B-Impact
6267,99,arbitrary,I-Impact
6268,99,PHP,I-Impact
6269,99,code,I-Impact
6270,99,via,O
6271,99,a,O
6272,99,URL,B-Vector
6273,99,in,I-Vector
6274,99,the,I-Vector
6275,99,plancia,I-Vector
6276,99,parameter,I-Vector
6277,99,to,O
6278,99,crea.php,B-Victim
6279,99,.,O
6280,99, ,O
6281,99,SQL,B-VulType
6282,99,injection,I-VulType
6283,99,vulnerability,I-VulType
6284,99,in,O
6285,99,index.php,B-Component
6286,99,in,O
6287,99,Chipmunk,B-App
6288,99,Guestbook,I-App
6289,99,1.4m,B-AppVer
6290,99,allows,O
6291,99,remote,B-Attacker
6292,99,attackers,I-Attacker
6293,99,to,O
6294,99,execute,B-Impact
6295,99,arbitrary,I-Impact
6296,99,SQL,I-Impact
6297,99,commands,I-Impact
6298,99,via,O
6299,99,the,O
6300,99,start,B-Vector
6301,99,parameter,I-Vector
6302,99,.,O
6303,101,Multiple,B-VulType
6304,101,directory,I-VulType
6305,101,traversal,I-VulType
6306,101,vulnerabilities,I-VulType
6307,101,in,O
6308,101,phpKF-Portal,B-App
6309,101,1.10,B-AppVer
6310,101,allow,O
6311,101,remote,B-Attacker
6312,101,attackers,I-Attacker
6313,101,to,O
6314,101,include,B-Impact
6315,101,arbitrary,I-Impact
6316,101,files,I-Impact
6317,101,via,I-Impact
6318,101,a,I-Impact
6319,101,..,I-Impact
6320,101,(dot dot)I-Impact,I-Impact
6321,101,in,O
6322,101,the,O
6323,101,(1),O
6324,101,tema_dizin,B-Vector
6325,101,parameter,I-Vector
6326,101,to,O
6327,101,baslik.php,B-Victim  
6328,101,and,O
6329,101,(2),O
6330,101,portal_ayarlarportal_dili,B-Vector
6331,101,parameter,I-Vector
6332,101,to,O
6333,101,anket_yonetim.php,B-Victim
6334,101,.,O
6335,102,NOTE:,O
6336,102,the,O
6337,102,provenance,O
6338,102,of,O
6339,102,this,O
6340,102,information,O
6341,102,is,O
6342,102,unknown,O
6343,102,;,O 
6344,102,the,O
6345,102,details,O
6346,102,are,O
6347,102,obtained,O
6348,102,solely,O
6349,102,from,O 
6350,102,third,O
6351,102,party,O
6352,102,information,O
6353,102,.,O
6354,103,AVG,B-App
6355,103,Anti-Virus,I-App
6356,103,for,O
6357,103,Linux,B-Platform
6358,103,7.5.51,B-PlatformVer
6359,103,1,O
6360,103,and,I-Platform
6361,103,possibly,I-Platform 
6362,103,earlier,I-Platform
6363,103,1,O
6364,103,allows,O
6365,103,remote,B-Attacker
6366,103,attackers,I-Attacker
6367,103,to,O
6368,103,cause,O
6369,103,a,O
6370,103,denial,B-VulType
6371,103,of,I-VulType
6372,103,service,I-VulType
6373,103,(segmentation fault),B-VulTypeAKA
6374,103,or,O
6375,103,possibly,O
6376,103,execute,B-Impact
6377,103,arbitrary,I-Impact
6378,103,code,O
6379,103,via,O
6380,103,a,O
6381,103,malformed,B-Vector
6382,103,UPX,I-Vector
6383,103,compressed,I-Vector
6384,103,file,I-Vector
6385,103,1,O
6386,103,which,I-Vector
6387,103,triggers,I-Vector
6388,103,memory,I-Vector
6389,103,corruption,I-Vector
6390,103,.,O
6391,104,Live,B-Component
6392,104,Chat,I-Component
6393,104,(com_livechat),B-ComponentAKA
6394,104,component,I-Component
6395,104,1.0,B-ComponentVer
6396,104,for,O
6397,104,Joomla!,B-App
6398,104,allows,O
6399,104,remote,B-Attacker
6400,104,attackers,I-Attacker
6401,104,to,O
6402,104,use,B-Impact
6403,104,the,I-Impact
6404,104,xmlhttp.php,B-Vector
6405,104,script,I-Vector
6406,104,as,I-Vector
6407,104,an,I-Vector
6408,104,open,I-Vector
6409,104,HTTP,I-Vector
6410,104,proxy,I-Vector
6411,104,to,I-Impact
6412,104,hide,I-Impact
6413,104,network,I-Impact
6414,104,scanning,I-Impact
6415,104,activities,I-Impact
6416,104,or,O
6417,104,scan,I-Impact
6418,104,internal,I-Impact
6419,104,networks,I-Impact
6420,104,via,O
6421,104,a,O
6422,104,GET,B-Vector
6423,104,request,I-Vector
6424,104,with,I-Vector
6425,104,a,I-Vector 
6426,104,full,I-Vector
6427,104,URL,I-Vector
6428,104,in,I-Vector
6429,104,the,I-Vector
6430,104,query,I-Vector
6431,104,string,I-Vector
6432,104,.,O
6433,105,Multiple,B-VulType
6434,105,cross-site,I-VulType
6435,105,scripting,I-VulType
6436,105,(XSS),B-VulTypeAKA
6437,105,vulnerabilities,I-VulType
6438,105,in,O
6439,105,autoinstall4imagesgalleryupgrade.php,B-Component
6440,105,in,O
6441,105,the,O
6442,105,Fantastico,B-Setting
6443,105,De,I-Setting
6444,105,Luxe,I-Setting
6445,105,Module,I-Setting
6446,105,for,O
6447,105,cPanel,I-App
6448,105,allow,O
6449,105,remote,O
6450,105,attackers,B-Attacker
6451,105,to,O
6452,105,inject,B-Impact
6453,105,arbitrary,I-Impact
6454,105,web,I-Impact
6455,105,script,I-Impact
6456,105,or,O
6457,105,HTML,I-Impact
6458,105,via,O
6459,105,the,O
6460,105,(1),O
6461,105,localapp,B-Vector
6462,105,1,O
6463,105,(2),O
6464,105,updatedir,B-Vector
6465,105,1,O
6466,105,(3)O ,O
